DateHeure;Puissance
2018-12-01;1281,6
2018-12-01 00:15;1344
2018-12-01 00:30;1276,8
2018-12-01 00:45;1248
2018-12-01 01:00;1272
2018-12-01 01:15;1248
2018-12-01 01:30;1252,8
2018-12-01 01:45;1267,2
2018-12-01 02:00;1248
2018-12-01 02:15;1243,2
2018-12-01 02:30;1238,4
2018-12-01 02:45;1214,4
2018-12-01 03:00;1204,8
2018-12-01 03:15;1296
2018-12-01 03:30;1598,4
2018-12-01 03:45;1929,6
2018-12-01 04:00;2140,8
2018-12-01 04:15;2337,6
2018-12-01 04:30;2448
2018-12-01 04:45;2539,2
2018-12-01 05:00;1581,71
2018-12-01 05:15;2918,4
2018-12-01 05:30;2932,8
2018-12-01 05:45;2760
2018-12-01 06:00;2467,2
2018-12-01 06:15;2366,4
2018-12-01 06:30;2150,4
2018-12-01 06:45;2006,4
2018-12-01 07:00;1939,2
2018-12-01 07:15;2049,6
2018-12-01 07:30;2001,6
2018-12-01 07:45;2073,6
2018-12-01 08:00;2419,2
2018-12-01 08:15;2995,2
2018-12-01 08:30;3595,2
2018-12-01 08:45;4099,2
2018-12-01 09:00;4372,8
2018-12-01 09:15;4262,4
2018-12-01 09:30;4089,6
2018-12-01 09:45;3984
2018-12-01 10:00;4108,8
2018-12-01 10:15;4305,6
2018-12-01 10:30;4392
2018-12-01 10:45;4459,2
2018-12-01 11:00;4339,2
2018-12-01 11:15;4180,8
2018-12-01 11:30;4027,2
2018-12-01 11:45;4046,4
2018-12-01 12:00;4252,8
2018-12-01 12:15;4502,4
2018-12-01 12:30;4593,6
2018-12-01 12:45;4459,2
2018-12-01 13:00;4267,2
2018-12-01 13:15;4118,4
2018-12-01 13:30;4104
2018-12-01 13:45;4324,8
2018-12-01 14:00;4468,8
2018-12-01 14:15;4512
2018-12-01 14:30;4497,6
2018-12-01 14:45;4320
2018-12-01 15:00;4166,4
2018-12-01 15:15;4137,6
2018-12-01 15:30;4387,2
2018-12-01 15:45;4512
2018-12-01 16:00;4646,4
2018-12-01 16:15;4420,8
2018-12-01 16:30;4363,2
2018-12-01 16:45;4161,6
2018-12-01 17:00;4156,8
2018-12-01 17:15;3820,8
2018-12-01 17:30;3312
2018-12-01 17:45;2721,6
2018-12-01 18:00;2424
2018-12-01 18:15;1915,2
2018-12-01 18:30;1852,8
2018-12-01 18:45;1723,2
2018-12-01 19:00;1627,2
2018-12-01 19:15;1646,4
2018-12-01 19:30;1675,2
2018-12-01 19:45;1713,6
2018-12-01 20:00;1848
2018-12-01 20:15;1992
2018-12-01 20:30;1963,2
2018-12-01 20:45;1809,6
2018-12-01 21:00;1704
2018-12-01 21:15;1612,8
2018-12-01 21:30;1617,6
2018-12-01 21:45;1531,2
2018-12-01 22:00;1641,6
2018-12-01 22:15;1790,4
2018-12-01 22:30;1929,6
2018-12-01 22:45;1910,4
2018-12-01 23:00;1766,4
2018-12-01 23:15;1584
2018-12-01 23:30;1564,8
2018-12-01 23:45;1454,4
2018-12-02;1377,6
2018-12-02 00:15;1444,8
2018-12-02 00:30;1588,8
2018-12-02 00:45;1790,4
2018-12-02 01:00;1862,4
2018-12-02 01:15;1737,6
2018-12-02 01:30;1579,2
2018-12-02 01:45;1512
2018-12-02 02:00;1464
2018-12-02 02:15;1387,2
2018-12-02 02:30;1372,8
2018-12-02 02:45;1454,4
2018-12-02 03:00;1526,4
2018-12-02 03:15;1756,8
2018-12-02 03:30;1948,8
2018-12-02 03:45;1852,8
2018-12-02 04:00;1713,6
2018-12-02 04:15;1574,4
2018-12-02 04:30;1492,8
2018-12-02 04:45;1449,6
2018-12-02 05:00;1454,4
2018-12-02 05:15;1819,2
2018-12-02 05:30;1929,6
2018-12-02 05:45;2044,8
2018-12-02 06:00;2208
2018-12-02 06:15;2246,4
2018-12-02 06:30;2073,6
2018-12-02 06:45;1972,8
2018-12-02 07:00;1953,6
2018-12-02 07:15;2001,6
2018-12-02 07:30;2006,4
2018-12-02 07:45;2112
2018-12-02 08:00;2596,8
2018-12-02 08:15;3172,8
2018-12-02 08:30;3667,2
2018-12-02 08:45;4032
2018-12-02 09:00;4041,6
2018-12-02 09:15;3916,8
2018-12-02 09:30;3950,4
2018-12-02 09:45;3844,8
2018-12-02 10:00;3988,8
2018-12-02 10:15;4267,2
2018-12-02 10:30;4516,8
2018-12-02 10:45;4512
2018-12-02 11:00;4324,8
2018-12-02 11:15;4156,8
2018-12-02 11:30;3998,4
2018-12-02 11:45;4166,4
2018-12-02 12:00;4444,8
2018-12-02 12:15;4569,6
2018-12-02 12:30;4478,4
2018-12-02 12:45;4296
2018-12-02 13:00;4070,4
2018-12-02 13:15;4075,2
2018-12-02 13:30;4118,4
2018-12-02 13:45;4339,2
2018-12-02 14:00;4478,4
2018-12-02 14:15;4545,6
2018-12-02 14:30;4368
2018-12-02 14:45;4248
2018-12-02 15:00;4099,2
2018-12-02 15:15;4084,8
2018-12-02 15:30;4238,4
2018-12-02 15:45;4483,2
2018-12-02 16:00;4598,4
2018-12-02 16:15;4094,4
2018-12-02 16:30;3835,2
2018-12-02 16:45;3806,4
2018-12-02 17:00;3710,4
2018-12-02 17:15;3048
2018-12-02 17:30;2577,6
2018-12-02 17:45;2270,4
2018-12-02 18:00;2097,6
2018-12-02 18:15;1651,2
2018-12-02 18:30;1608
2018-12-02 18:45;1483,2
2018-12-02 19:00;1435,2
2018-12-02 19:15;1473,6
2018-12-02 19:30;1459,2
2018-12-02 19:45;1454,4
2018-12-02 20:00;1430,4
2018-12-02 20:15;1435,2
2018-12-02 20:30;1435,2
2018-12-02 20:45;1473,6
2018-12-02 21:00;1416
2018-12-02 21:15;1368
2018-12-02 21:30;1382,4
2018-12-02 21:45;1368
2018-12-02 22:00;1420,8
2018-12-02 22:15;1353,6
2018-12-02 22:30;1291,2
2018-12-02 22:45;1300,8
2018-12-02 23:00;1296
2018-12-02 23:15;1185,6
2018-12-02 23:30;1200
2018-12-02 23:45;1195,2
2018-12-03;1156,8
2018-12-03 00:15;1200
2018-12-03 00:30;1214,4
2018-12-03 00:45;1272
2018-12-03 01:00;1190,4
2018-12-03 01:15;1190,4
2018-12-03 01:30;1219,2
2018-12-03 01:45;1238,4
2018-12-03 02:00;1190,4
2018-12-03 02:15;1190,4
2018-12-03 02:30;1214,4
2018-12-03 02:45;1224
2018-12-03 03:00;1185,6
2018-12-03 03:15;1214,4
2018-12-03 03:30;1243,2
2018-12-03 03:45;1233,6
2018-12-03 04:00;1228,8
2018-12-03 04:15;1209,6
2018-12-03 04:30;1190,4
2018-12-03 04:45;1257,6
2018-12-03 05:00;1272
2018-12-03 05:15;1665,6
2018-12-03 05:30;1617,6
2018-12-03 05:45;1603,2
2018-12-03 06:00;1636,8
2018-12-03 06:15;1708,8
2018-12-03 06:30;1728
2018-12-03 06:45;1756,8
2018-12-03 07:00;1843,2
2018-12-03 07:15;1929,6
2018-12-03 07:30;1944
2018-12-03 07:45;2126,4
2018-12-03 08:00;2390,4
2018-12-03 08:15;2611,2
2018-12-03 08:30;2678,4
2018-12-03 08:45;2803,2
2018-12-03 09:00;2937,6
2018-12-03 09:15;3038,4
2018-12-03 09:30;3115,2
2018-12-03 09:45;3240
2018-12-03 10:00;3360
2018-12-03 10:15;3532,8
2018-12-03 10:30;3580,8
2018-12-03 10:45;3624
2018-12-03 11:00;3652,8
2018-12-03 11:15;3657,6
2018-12-03 11:30;3739,2
2018-12-03 11:45;3691,2
2018-12-03 12:00;3710,4
2018-12-03 12:15;3744
2018-12-03 12:30;3715,2
2018-12-03 12:45;3758,4
2018-12-03 13:00;3705,6
2018-12-03 13:15;3734,4
2018-12-03 13:30;3724,8
2018-12-03 13:45;3676,8
2018-12-03 14:00;3777,6
2018-12-03 14:15;3758,4
2018-12-03 14:30;3705,6
2018-12-03 14:45;3734,4
2018-12-03 15:00;3691,2
2018-12-03 15:15;3691,2
2018-12-03 15:30;3696
2018-12-03 15:45;3777,6
2018-12-03 16:00;3652,8
2018-12-03 16:15;3691,2
2018-12-03 16:30;3720
2018-12-03 16:45;3739,2
2018-12-03 17:00;3936
2018-12-03 17:15;4228,8
2018-12-03 17:30;4497,6
2018-12-03 17:45;4718,4
2018-12-03 18:00;4795,2
2018-12-03 18:15;4819,2
2018-12-03 18:30;4790,4
2018-12-03 18:45;4795,2
2018-12-03 19:00;4790,4
2018-12-03 19:15;4804,8
2018-12-03 19:30;4752
2018-12-03 19:45;4612,8
2018-12-03 20:00;4329,6
2018-12-03 20:15;4128
2018-12-03 20:30;4075,2
2018-12-03 20:45;4190,4
2018-12-03 21:00;4353,6
2018-12-03 21:15;3844,8
2018-12-03 21:30;3091,2
2018-12-03 21:45;2688
2018-12-03 22:00;2352
2018-12-03 22:15;2054,4
2018-12-03 22:30;1934,4
2018-12-03 22:45;1507,2
2018-12-03 23:00;1459,2
2018-12-03 23:15;1344
2018-12-03 23:30;1377,6
2018-12-03 23:45;1348,8
2018-12-04;1444,8
2018-12-04 00:15;1646,4
2018-12-04 00:30;1948,8
2018-12-04 00:45;2145,6
2018-12-04 01:00;1977,6
2018-12-04 01:15;1776
2018-12-04 01:30;1656
2018-12-04 01:45;1531,2
2018-12-04 02:00;1430,4
2018-12-04 02:15;1430,4
2018-12-04 02:30;1392
2018-12-04 02:45;1516,8
2018-12-04 03:00;1704
2018-12-04 03:15;2020,8
2018-12-04 03:30;2001,6
2018-12-04 03:45;1867,2
2018-12-04 04:00;1704
2018-12-04 04:15;1593,6
2018-12-04 04:30;1627,2
2018-12-04 04:45;1689,6
2018-12-04 05:00;1852,8
2018-12-04 05:15;2443,2
2018-12-04 05:30;2337,6
2018-12-04 05:45;2236,8
2018-12-04 06:00;2232
2018-12-04 06:15;2227,2
2018-12-04 06:30;2284,8
2018-12-04 06:45;2476,8
2018-12-04 07:00;2716,8
2018-12-04 07:15;2904
2018-12-04 07:30;2923,2
2018-12-04 07:45;2947,2
2018-12-04 08:00;3259,2
2018-12-04 08:15;3729,6
2018-12-04 08:30;4070,4
2018-12-04 08:45;4416
2018-12-04 09:00;4372,8
2018-12-04 09:15;4300,8
2018-12-04 09:30;4233,6
2018-12-04 09:45;4372,8
2018-12-04 10:00;4540,8
2018-12-04 10:15;4728
2018-12-04 10:30;4670,4
2018-12-04 10:45;4680
2018-12-04 11:00;4651,2
2018-12-04 11:15;4641,6
2018-12-04 11:30;4516,8
2018-12-04 11:45;4348,8
2018-12-04 12:00;4392
2018-12-04 12:15;4694,4
2018-12-04 12:30;4819,2
2018-12-04 12:45;4747,2
2018-12-04 13:00;4713,6
2018-12-04 13:15;4680
2018-12-04 13:30;4420,8
2018-12-04 13:45;4348,8
2018-12-04 14:00;4161,6
2018-12-04 14:15;4435,2
2018-12-04 14:30;4756,8
2018-12-04 14:45;4790,4
2018-12-04 15:00;4704
2018-12-04 15:15;4560
2018-12-04 15:30;4459,2
2018-12-04 15:45;4272
2018-12-04 16:00;4262,4
2018-12-04 16:15;4526,4
2018-12-04 16:30;4795,2
2018-12-04 16:45;4795,2
2018-12-04 17:00;4809,6
2018-12-04 17:15;4809,6
2018-12-04 17:30;4790,4
2018-12-04 17:45;4790,4
2018-12-04 18:00;4665,6
2018-12-04 18:15;4651,2
2018-12-04 18:30;4555,2
2018-12-04 18:45;4536
2018-12-04 19:00;4540,8
2018-12-04 19:15;4675,2
2018-12-04 19:30;4824
2018-12-04 19:45;4718,4
2018-12-04 20:00;4838,4
2018-12-04 20:15;4795,2
2018-12-04 20:30;4699,2
2018-12-04 20:45;4732,8
2018-12-04 21:00;4656
2018-12-04 21:15;3811,2
2018-12-04 21:30;3124,8
2018-12-04 21:45;2750,4
2018-12-04 22:00;2304
2018-12-04 22:15;2107,2
2018-12-04 22:30;2054,4
2018-12-04 22:45;1579,2
2018-12-04 23:00;1617,6
2018-12-04 23:15;1742,4
2018-12-04 23:30;1929,6
2018-12-04 23:45;1900,8
2018-12-05;1708,8
2018-12-05 00:15;1608
2018-12-05 00:30;1574,4
2018-12-05 00:45;1723,2
2018-12-05 01:00;1867,2
2018-12-05 01:15;1992
2018-12-05 01:30;1958,4
2018-12-05 01:45;1761,6
2018-12-05 02:00;1646,4
2018-12-05 02:15;1574,4
2018-12-05 02:30;1603,2
2018-12-05 02:45;1771,2
2018-12-05 03:00;2035,2
2018-12-05 03:15;2203,2
2018-12-05 03:30;2059,2
2018-12-05 03:45;1886,4
2018-12-05 04:00;1776
2018-12-05 04:15;1737,6
2018-12-05 04:30;1689,6
2018-12-05 04:45;1929,6
2018-12-05 05:00;2064
2018-12-05 05:15;2712
2018-12-05 05:30;2726,4
2018-12-05 05:45;2577,6
2018-12-05 06:00;2328
2018-12-05 06:15;2433,6
2018-12-05 06:30;2486,4
2018-12-05 06:45;2702,4
2018-12-05 07:00;2961,6
2018-12-05 07:15;3211,2
2018-12-05 07:30;3009,6
2018-12-05 07:45;2904
2018-12-05 08:00;3244,8
2018-12-05 08:15;3787,2
2018-12-05 08:30;4320
2018-12-05 08:45;4516,8
2018-12-05 09:00;4723,2
2018-12-05 09:15;4675,2
2018-12-05 09:30;4507,2
2018-12-05 09:45;4358,4
2018-12-05 10:00;4526,4
2018-12-05 10:15;4790,4
2018-12-05 10:30;4814,4
2018-12-05 10:45;4833,6
2018-12-05 11:00;4780,8
2018-12-05 11:15;4828,8
2018-12-05 11:30;4800
2018-12-05 11:45;4780,8
2018-12-05 12:00;4795,2
2018-12-05 12:15;4785,6
2018-12-05 12:30;4747,2
2018-12-05 12:45;4584
2018-12-05 13:00;4598,4
2018-12-05 13:15;4646,4
2018-12-05 13:30;4689,6
2018-12-05 13:45;4766,4
2018-12-05 14:00;4756,8
2018-12-05 14:15;4627,2
2018-12-05 14:30;4622,4
2018-12-05 14:45;4704
2018-12-05 15:00;4800
2018-12-05 15:15;4814,4
2018-12-05 15:30;4800
2018-12-05 15:45;4785,6
2018-12-05 16:00;4824
2018-12-05 16:15;4862,4
2018-12-05 16:30;4852,8
2018-12-05 16:45;4780,8
2018-12-05 17:00;4603,2
2018-12-05 17:15;4512
2018-12-05 17:30;4545,6
2018-12-05 17:45;4680
2018-12-05 18:00;4800
2018-12-05 18:15;4723,2
2018-12-05 18:30;4670,4
2018-12-05 18:45;4622,4
2018-12-05 19:00;4584
2018-12-05 19:15;4521,6
2018-12-05 19:30;4660,8
2018-12-05 19:45;4809,6
2018-12-05 20:00;4723,2
2018-12-05 20:15;4684,8
2018-12-05 20:30;4651,2
2018-12-05 20:45;4526,4
2018-12-05 21:00;4387,2
2018-12-05 21:15;3566,4
2018-12-05 21:30;2956,8
2018-12-05 21:45;2558,4
2018-12-05 22:00;2332,8
2018-12-05 22:15;2126,4
2018-12-05 22:30;2040
2018-12-05 22:45;1689,6
2018-12-05 23:00;1718,4
2018-12-05 23:15;1790,4
2018-12-05 23:30;1843,2
2018-12-05 23:45;1708,8
2018-12-06;1574,4
2018-12-06 00:15;1526,4
2018-12-06 00:30;1512
2018-12-06 00:45;1473,6
2018-12-06 01:00;1540,8
2018-12-06 01:15;1680
2018-12-06 01:30;1732,8
2018-12-06 01:45;1819,2
2018-12-06 02:00;1814,4
2018-12-06 02:15;1660,8
2018-12-06 02:30;1564,8
2018-12-06 02:45;1497,6
2018-12-06 03:00;1468,8
2018-12-06 03:15;1483,2
2018-12-06 03:30;1555,2
2018-12-06 03:45;1651,2
2018-12-06 04:00;1728
2018-12-06 04:15;1771,2
2018-12-06 04:30;1756,8
2018-12-06 04:45;1747,2
2018-12-06 05:00;1660,8
2018-12-06 05:15;1992
2018-12-06 05:30;2049,6
2018-12-06 05:45;2193,6
2018-12-06 06:00;2222,4
2018-12-06 06:15;2299,2
2018-12-06 06:30;2347,2
2018-12-06 06:45;2352
2018-12-06 07:00;2404,8
2018-12-06 07:15;2337,6
2018-12-06 07:30;2294,4
2018-12-06 07:45;2400
2018-12-06 08:00;2774,4
2018-12-06 08:15;3451,2
2018-12-06 08:30;3763,2
2018-12-06 08:45;3859,2
2018-12-06 09:00;3753,6
2018-12-06 09:15;3700,8
2018-12-06 09:30;3912
2018-12-06 09:45;4233,6
2018-12-06 10:00;4507,2
2018-12-06 10:15;4598,4
2018-12-06 10:30;4574,4
2018-12-06 10:45;4420,8
2018-12-06 11:00;4123,2
2018-12-06 11:15;4065,6
2018-12-06 11:30;4363,2
2018-12-06 11:45;4612,8
2018-12-06 12:00;4723,2
2018-12-06 12:15;4646,4
2018-12-06 12:30;4377,6
2018-12-06 12:45;4214,4
2018-12-06 13:00;4080
2018-12-06 13:15;4257,6
2018-12-06 13:30;4440
2018-12-06 13:45;4579,2
2018-12-06 14:00;4584
2018-12-06 14:15;4497,6
2018-12-06 14:30;4291,2
2018-12-06 14:45;4214,4
2018-12-06 15:00;4329,6
2018-12-06 15:15;4358,4
2018-12-06 15:30;4521,6
2018-12-06 15:45;4464
2018-12-06 16:00;4262,4
2018-12-06 16:15;4152
2018-12-06 16:30;4176
2018-12-06 16:45;4180,8
2018-12-06 17:00;4348,8
2018-12-06 17:15;4612,8
2018-12-06 17:30;4766,4
2018-12-06 17:45;4555,2
2018-12-06 18:00;4348,8
2018-12-06 18:15;4267,2
2018-12-06 18:30;4132,8
2018-12-06 18:45;4358,4
2018-12-06 19:00;4579,2
2018-12-06 19:15;4598,4
2018-12-06 19:30;4440
2018-12-06 19:45;4209,6
2018-12-06 20:00;4084,8
2018-12-06 20:15;4104
2018-12-06 20:30;4377,6
2018-12-06 20:45;4468,8
2018-12-06 21:00;4536
2018-12-06 21:15;3796,8
2018-12-06 21:30;3134,4
2018-12-06 21:45;2644,8
2018-12-06 22:00;2342,4
2018-12-06 22:15;2169,6
2018-12-06 22:30;2064
2018-12-06 22:45;1574,4
2018-12-06 23:00;1521,6
2018-12-06 23:15;1396,8
2018-12-06 23:30;1363,2
2018-12-06 23:45;1320
2018-12-07;1315,2
2018-12-07 00:15;1454,4
2018-12-07 00:30;1569,6
2018-12-07 00:45;1833,6
2018-12-07 01:00;2011,2
2018-12-07 01:15;1852,8
2018-12-07 01:30;1704
2018-12-07 01:45;1579,2
2018-12-07 02:00;1459,2
2018-12-07 02:15;1396,8
2018-12-07 02:30;1392
2018-12-07 02:45;1382,4
2018-12-07 03:00;1444,8
2018-12-07 03:15;1718,4
2018-12-07 03:30;2001,6
2018-12-07 03:45;2198,4
2018-12-07 04:00;2054,4
2018-12-07 04:15;1881,6
2018-12-07 04:30;1742,4
2018-12-07 04:45;1780,8
2018-12-07 05:00;2011,2
2018-12-07 05:15;2740,8
2018-12-07 05:30;2832
2018-12-07 05:45;2808
2018-12-07 06:00;2625,6
2018-12-07 06:15;2572,8
2018-12-07 06:30;2692,8
2018-12-07 06:45;2942,4
2018-12-07 07:00;3201,6
2018-12-07 07:15;3148,8
2018-12-07 07:30;2908,8
2018-12-07 07:45;2928
2018-12-07 08:00;3403,2
2018-12-07 08:15;3931,2
2018-12-07 08:30;4382,4
2018-12-07 08:45;4560
2018-12-07 09:00;4636,8
2018-12-07 09:15;4728
2018-12-07 09:30;4824
2018-12-07 09:45;4896
2018-12-07 10:00;4900,8
2018-12-07 10:15;4848
2018-12-07 10:30;4809,6
2018-12-07 10:45;4848
2018-12-07 11:00;4795,2
2018-12-07 11:15;4795,2
2018-12-07 11:30;4819,2
2018-12-07 11:45;4814,4
2018-12-07 12:00;4809,6
2018-12-07 12:15;4708,8
2018-12-07 12:30;4790,4
2018-12-07 12:45;4742,4
2018-12-07 13:00;4819,2
2018-12-07 13:15;4824
2018-12-07 13:30;4819,2
2018-12-07 13:45;4795,2
2018-12-07 14:00;4795,2
2018-12-07 14:15;4780,8
2018-12-07 14:30;4761,6
2018-12-07 14:45;4809,6
2018-12-07 15:00;4761,6
2018-12-07 15:15;4800
2018-12-07 15:30;4843,2
2018-12-07 15:45;4857,6
2018-12-07 16:00;4852,8
2018-12-07 16:15;4824
2018-12-07 16:30;4843,2
2018-12-07 16:45;4824
2018-12-07 17:00;4756,8
2018-12-07 17:15;4852,8
2018-12-07 17:30;4819,2
2018-12-07 17:45;4790,4
2018-12-07 18:00;4795,2
2018-12-07 18:15;4776
2018-12-07 18:30;4723,2
2018-12-07 18:45;4833,6
2018-12-07 19:00;4862,4
2018-12-07 19:15;4852,8
2018-12-07 19:30;4819,2
2018-12-07 19:45;4785,6
2018-12-07 20:00;4819,2
2018-12-07 20:15;4689,6
2018-12-07 20:30;4843,2
2018-12-07 20:45;4728
2018-12-07 21:00;4766,4
2018-12-07 21:15;4272
2018-12-07 21:30;3950,4
2018-12-07 21:45;3787,2
2018-12-07 22:00;3297,6
2018-12-07 22:15;2918,4
2018-12-07 22:30;2769,6
2018-12-07 22:45;2227,2
2018-12-07 23:00;2078,4
2018-12-07 23:15;2160
2018-12-07 23:30;2356,8
2018-12-07 23:45;2380,8
2018-12-08;2371,2
2018-12-08 00:15;2265,6
2018-12-08 00:30;2107,2
2018-12-08 00:45;2078,4
2018-12-08 01:00;2112
2018-12-08 01:15;2342,4
2018-12-08 01:30;2428,8
2018-12-08 01:45;2404,8
2018-12-08 02:00;2227,2
2018-12-08 02:15;2097,6
2018-12-08 02:30;2006,4
2018-12-08 02:45;2184
2018-12-08 03:00;2352
2018-12-08 03:15;2553,6
2018-12-08 03:30;2481,6
2018-12-08 03:45;2491,2
2018-12-08 04:00;2332,8
2018-12-08 04:15;2332,8
2018-12-08 04:30;2390,4
2018-12-08 04:45;2505,6
2018-12-08 05:00;2601,6
2018-12-08 05:15;2985,6
2018-12-08 05:30;2899,2
2018-12-08 05:45;2788,8
2018-12-08 06:00;2841,6
2018-12-08 06:15;3043,2
2018-12-08 06:30;3038,4
2018-12-08 06:45;2928
2018-12-08 07:00;3062,4
2018-12-08 07:15;3100,8
2018-12-08 07:30;3144
2018-12-08 07:45;3379,2
2018-12-08 08:00;3945,6
2018-12-08 08:15;4396,8
2018-12-08 08:30;4752
2018-12-08 08:45;4848
2018-12-08 09:00;4867,2
2018-12-08 09:15;4848
2018-12-08 09:30;4828,8
2018-12-08 09:45;4833,6
2018-12-08 10:00;4742,4
2018-12-08 10:15;4804,8
2018-12-08 10:30;4809,6
2018-12-08 10:45;4800
2018-12-08 11:00;4824
2018-12-08 11:15;4814,4
2018-12-08 11:30;4804,8
2018-12-08 11:45;4838,4
2018-12-08 12:00;4780,8
2018-12-08 12:15;4795,2
2018-12-08 12:30;4814,4
2018-12-08 12:45;4828,8
2018-12-08 13:00;4852,8
2018-12-08 13:15;4814,4
2018-12-08 13:30;4809,6
2018-12-08 13:45;4790,4
2018-12-08 14:00;4790,4
2018-12-08 14:15;4809,6
2018-12-08 14:30;4790,4
2018-12-08 14:45;4766,4
2018-12-08 15:00;4867,2
2018-12-08 15:15;4742,4
2018-12-08 15:30;4804,8
2018-12-08 15:45;4809,6
2018-12-08 16:00;4828,8
2018-12-08 16:15;4819,2
2018-12-08 16:30;4776
2018-12-08 16:45;4828,8
2018-12-08 17:00;4809,6
2018-12-08 17:15;4334,4
2018-12-08 17:30;3988,8
2018-12-08 17:45;3302,4
2018-12-08 18:00;2894,4
2018-12-08 18:15;2424
2018-12-08 18:30;2227,2
2018-12-08 18:45;2203,2
2018-12-08 19:00;2361,6
2018-12-08 19:15;2428,8
2018-12-08 19:30;2491,2
2018-12-08 19:45;2352
2018-12-08 20:00;2227,2
2018-12-08 20:15;2289,6
2018-12-08 20:30;2496
2018-12-08 20:45;2644,8
2018-12-08 21:00;2515,2
2018-12-08 21:15;2313,6
2018-12-08 21:30;2160
2018-12-08 21:45;2212,8
2018-12-08 22:00;2404,8
2018-12-08 22:15;2520
2018-12-08 22:30;2745,6
2018-12-08 22:45;2611,2
2018-12-08 23:00;2356,8
2018-12-08 23:15;2107,2
2018-12-08 23:30;2020,8
2018-12-08 23:45;1972,8
2018-12-09;2054,4
2018-12-09 00:15;2342,4
2018-12-09 00:30;2500,8
2018-12-09 00:45;2366,4
2018-12-09 01:00;2212,8
2018-12-09 01:15;2073,6
2018-12-09 01:30;1944
2018-12-09 01:45;2136
2018-12-09 02:00;2328
2018-12-09 02:15;2510,4
2018-12-09 02:30;2438,4
2018-12-09 02:45;2222,4
2018-12-09 03:00;2054,4
2018-12-09 03:15;1977,6
2018-12-09 03:30;2083,2
2018-12-09 03:45;2361,6
2018-12-09 04:00;2592
2018-12-09 04:15;2520
2018-12-09 04:30;2289,6
2018-12-09 04:45;2136
2018-12-09 05:00;1987,2
2018-12-09 05:15;2265,6
2018-12-09 05:30;2236,8
2018-12-09 05:45;2188,8
2018-12-09 06:00;2400
2018-12-09 06:15;2673,6
2018-12-09 06:30;2476,8
2018-12-09 06:45;2366,4
2018-12-09 07:00;2289,6
2018-12-09 07:15;2472
2018-12-09 07:30;2376
2018-12-09 07:45;2678,4
2018-12-09 08:00;3321,6
2018-12-09 08:15;4056
2018-12-09 08:30;4507,2
2018-12-09 08:45;4785,6
2018-12-09 09:00;4852,8
2018-12-09 09:15;4886,4
2018-12-09 09:30;4790,4
2018-12-09 09:45;4800
2018-12-09 10:00;4824
2018-12-09 10:15;4723,2
2018-12-09 10:30;4502,4
2018-12-09 10:45;4334,4
2018-12-09 11:00;4171,2
2018-12-09 11:15;4147,2
2018-12-09 11:30;4108,8
2018-12-09 11:45;4219,2
2018-12-09 12:00;4468,8
2018-12-09 12:15;4742,4
2018-12-09 12:30;4833,6
2018-12-09 12:45;4852,8
2018-12-09 13:00;4795,2
2018-12-09 13:15;4776
2018-12-09 13:30;4684,8
2018-12-09 13:45;4483,2
2018-12-09 14:00;4368
2018-12-09 14:15;4200
2018-12-09 14:30;4233,6
2018-12-09 14:45;4622,4
2018-12-09 15:00;4800
2018-12-09 15:15;4804,8
2018-12-09 15:30;4636,8
2018-12-09 15:45;4689,6
2018-12-09 16:00;4776
2018-12-09 16:15;4747,2
2018-12-09 16:30;4752
2018-12-09 16:45;4550,4
2018-12-09 17:00;4425,6
2018-12-09 17:15;3753,6
2018-12-09 17:30;3278,4
2018-12-09 17:45;2721,6
2018-12-09 18:00;2496
2018-12-09 18:15;1987,2
2018-12-09 18:30;1968
2018-12-09 18:45;1910,4
2018-12-09 19:00;2011,2
2018-12-09 19:15;2150,4
2018-12-09 19:30;2212,8
2018-12-09 19:45;2068,8
2018-12-09 20:00;1968
2018-12-09 20:15;1876,8
2018-12-09 20:30;1824
2018-12-09 20:45;1862,4
2018-12-09 21:00;2020,8
2018-12-09 21:15;2131,2
2018-12-09 21:30;2145,6
2018-12-09 21:45;1953,6
2018-12-09 22:00;1790,4
2018-12-09 22:15;1708,8
2018-12-09 22:30;1795,2
2018-12-09 22:45;1968
2018-12-09 23:00;2136
2018-12-09 23:15;2011,2
2018-12-09 23:30;1838,4
2018-12-09 23:45;1742,4
2018-12-10;1646,4
2018-12-10 00:15;1723,2
2018-12-10 00:30;2011,2
2018-12-10 00:45;2289,6
2018-12-10 01:00;2299,2
2018-12-10 01:15;2020,8
2018-12-10 01:30;1843,2
2018-12-10 01:45;1804,8
2018-12-10 02:00;1843,2
2018-12-10 02:15;2112
2018-12-10 02:30;2313,6
2018-12-10 02:45;2280
2018-12-10 03:00;2054,4
2018-12-10 03:15;1896
2018-12-10 03:30;1843,2
2018-12-10 03:45;1833,6
2018-12-10 04:00;2064
2018-12-10 04:15;2332,8
2018-12-10 04:30;2352
2018-12-10 04:45;2232
2018-12-10 05:00;2092,8
2018-12-10 05:15;2371,2
2018-12-10 05:30;2270,4
2018-12-10 05:45;2241,6
2018-12-10 06:00;2457,6
2018-12-10 06:15;2908,8
2018-12-10 06:30;3086,4
2018-12-10 06:45;2952
2018-12-10 07:00;2745,6
2018-12-10 07:15;2764,8
2018-12-10 07:30;2683,2
2018-12-10 07:45;3024
2018-12-10 08:00;3633,6
2018-12-10 08:15;4070,4
